district,community,date,count
浦东新区,栏杆村,"3月:28,31; 4月:1,4,5",5
浦东新区,栏杆村曹顾家宅,4月:6,1
浦东新区,栏杆村曹家宅,"4月:7,9,11",3
浦东新区,栏杆村大徐家宅,4月:12,1
浦东新区,栏杆村高家队高家宅,4月:7,1
浦东新区,栏杆村龚陈家宅,4月:6,1
浦东新区,栏杆村康顾家宅,4月:11,1
浦东新区,栏杆村南张家宅,4月:9,1
浦东新区,栏杆村潘家宅,"3月:30; 4月:3,11,12",4
浦东新区,栏杆村乔家宅,4月:9,1
浦东新区,栏杆村孙家队徐家宅,4月:11,1
浦东新区,栏杆村孙家宅,"3月:27; 4月:6,9,10",4
浦东新区,栏杆村王家宅,3月:27,1
浦东新区,栏杆村奚家宅,4月:11,1
浦东新区,栏杆村姚家队唐家宅,3月:30,1
浦东新区,栏杆村周家宅,4月:13,1
浦东新区,栏杆村周奚家宅,4月:9,1
浦东新区,兰谷路1888弄,"3月:31; 4月:1,5",3
浦东新区,兰谷路2500弄,"4月:6,7,11",3
浦东新区,兰谷路2777弄,"3月:29; 4月:1,11,12",4
浦东新区,兰谷路2955弄,4月:9,1
浦东新区,兰花小区99弄,3月:19,1
浦东新区,兰陵路23弄,"3月:29,30; 4月:2,4,5,12,13",7
浦东新区,兰陵路24弄,"3月:25,28,31; 4月:1,2,4",6
浦东新区,兰陵路48号,3月:26,1
浦东新区,兰嵩路360弄,"3月:30; 4月:4,6,7,12,13",6
浦东新区,蓝天路339号工地生活区,4月:6,1
浦东新区,兰亭路孙浦路交界口工地生活区,"4月:12,13",2
浦东新区,栏学路328弄,"4月:1,3",2
浦东新区,栏学路339号,4月:11,1
浦东新区,栏学路398号,3月:31,1
浦东新区,劳动村,"3月:31; 4月:1,4,5",4
浦东新区,劳动村看鸟浜宅,"4月:2,7,13",3
浦东新区,劳动村孙家宅,"4月:3,6,7,10,11",5
浦东新区,劳动村吴家宅,"3月:29; 4月:9,11",3
浦东新区,劳动新村,"4月:12,13",2
浦东新区,崂三村,3月:25,1
浦东新区,崂山东路644弄,"3月:27; 4月:4,5",3
浦东新区,崂山二村,"3月:23,25,30",3
浦东新区,崂山路1-25号,4月:8,1
浦东新区,崂山路150弄,"4月:3,4,9,10,12",5
浦东新区,崂山路482号,4月:7,1
浦东新区,崂山路502号,"3月:27,28,29,31; 4月:2,7,8,10,12,13",10
浦东新区,崂山路551弄,"3月:18,21,28,29; 4月:3,5,6,8,9,12,13",11
浦东新区,崂山路571弄,"3月:25,27,28,30,31; 4月:2,6,10,12",9
浦东新区,崂山路600号,"4月:6,7,9,12,13",5
浦东新区,崂山路638弄,"4月:7,9,11,13",4
浦东新区,崂山路640号,3月:28,1
浦东新区,崂山路644弄,"3月:27,28; 4月:5,6,7,8,9,13",8
浦东新区,崂山路645弄,"3月:28,29,31; 4月:2,3,4,5,6,7,8,9,12,13",13
浦东新区,崂山路648弄,3月:28,1
浦东新区,崂山路80弄,"4月:6,9,10,11,12,13",6
浦东新区,崂山三村,"3月:27,29,30,31; 4月:1,2,4,5,6,7,8",11
浦东新区,崂山四村,"3月:25,31; 4月:2,4,6,7,8",7
浦东新区,崂山五村,"3月:23,25,30; 4月:1",4
浦东新区,崂山新村,"3月:22,25,26",3
浦东新区,老桥新村,4月:9,1
浦东新区,乐城路32弄,3月:19; 4月:12,2
浦东新区,乐城路3弄,"4月:6,11,12,13",4
浦东新区,乐丰路15弄,"4月:8,9",2
浦东新区,乐园路298号,"4月:10,13",2
浦东新区,乐园路6号,4月:11,1
浦东新区,黎明村,"4月:3,4,5,6,8,9,10",7
浦东新区,李家油车,4月:13,1
浦东新区,李桥村,"4月:1,9,12",3
浦东新区,里仁村,"3月:28,30,31; 4月:1,2,3,4,5,6,7,8,9,10,11,12,13",16
浦东新区,李雪村,3月:31; 4月:9,2
浦东新区,历城路100弄,"3月:28,30; 4月:1,3,4,6,7,8,9,11,13",11
浦东新区,历城路22弄,"4月:5,6,8,9,10,11,12,13",8
浦东新区,历城路25号,4月:10,1
浦东新区,历城路83弄,"4月:11,12,13",3
浦东新区,利川路421弄,"4月:3,4,5,6,7,8,9,10,11,12,13",11
浦东新区,利川路501弄,"3月:28,31; 4月:3,4,5,6,7,8,9",9
浦东新区,利川路王桥路交界口工地生活区,"4月:10,11,12,13",4
浦东新区,利津路1111弄,"4月:1,7,10,11,12",5
浦东新区,利津路1313弄,"3月:19,28; 4月:1,6,7",5
浦东新区,利津路158弄,"4月:3,12,13",3
浦东新区,利津路185弄,"3月:28,31; 4月:2,3,4,5,6,8,9,10,11,13",12
浦东新区,利津路215弄,"3月:26,30; 4月:1,2,3,4,6,9,11,13",10
浦东新区,利津路385弄,"3月:21,25,26,28,31; 4月:2,4,6,7,8,9,10,12,13",14
浦东新区,利津路51弄,"3月:30; 4月:2,3,4,5,9,12,13",8
浦东新区,利津路53弄,"3月:28; 4月:4,5,9,10,11",6
浦东新区,利津路555弄,"3月:28,31; 4月:3,7,9",5
浦东新区,利津路729弄,"3月:25,30,31; 4月:1,5,7,9,10,11,13",10
浦东新区,利民村,"4月:7,12,13",3
浦东新区,立新村,"3月:27,28,29,31; 4月:1,4,5,6,7,8,12",11
浦东新区,立新村金家宅,"4月:2,6,9,10,11,13",6
浦东新区,丽雅路122号,4月:12,1
浦东新区,丽正路1059弄,"3月:20; 4月:4,7",3
浦东新区,莲安东路243弄,"3月:29; 4月:9,13",3
浦东新区,莲安东路367弄,"3月:25,27; 4月:10",3
浦东新区,莲安东路79弄,4月:8,1
浦东新区,莲安东路80弄,"3月:25,31; 4月:3,5,6,8,9",7
浦东新区,莲安西路108弄,4月:13,1
浦东新区,莲安西路123弄,"3月:25,29,31; 4月:1,4,5,6,8,9,11",10
浦东新区,莲安西路125弄,"3月:25,26,28,29,31; 4月:1,2,5,7,9,10,12,13",13
浦东新区,莲安西路185弄,4月:7,1
浦东新区,莲安西路35弄,4月:12,1
浦东新区,连波路228弄,4月:11,1
浦东新区,连波路26弄,4月:13,1
浦东新区,连波路66弄,"3月:27,30,31; 4月:12",4
浦东新区,联丰村八字队东八字桥,4月:9,1
浦东新区,联丰村顾家队,3月:27,1
浦东新区,联丰村顾家队顾家宅,"4月:3,6,7,8,9,10,11,13",8
浦东新区,联丰村顾家宅,3月:31; 4月:7,2
浦东新区,联丰村南沈队沈家墙,4月:11,1
浦东新区,联丰村奚家队奚家湾,3月:27,1
浦东新区,联丰村徐隆昌队陆家宅,"4月:10,12",2
浦东新区,联丰村徐隆昌队徐隆昌,"4月:4,9,11,12",4
浦东新区,联合村北浜宅,3月:30,1
浦东新区,联合村北方宅,4月:10,1
浦东新区,联合村南浜宅,"4月:7,8,9,10,11,12",6
浦东新区,联合村西浜宅,3月:30,1
浦东新区,联合村西柴场,"3月:30,31; 4月:1,6,7,8,9,11",8
浦东新区,连民村,"3月:27,28; 4月:1,3,5,6,7,11",8
浦东新区,连南村,"4月:10,11",2
浦东新区,联勤村北李家宅,4月:9,1
浦东新区,联勤村冯家队冯家宅,3月:23,1
浦东新区,联勤村冯家队张家宅,3月:30,1
浦东新区,联勤村冯家宅,3月:25,1
浦东新区,联勤村冯桥队,3月:28,1
浦东新区,联勤村冯桥队冯家宅,"3月:29; 4月:1,4,7,12,13",6
浦东新区,联勤村冯桥队马家宅,4月:8,1
浦东新区,联勤村冯桥队张家宅,"3月:20,21,23,25,27,29,31; 4月:2,3,5,6,7,8,9,10,12,13",17
浦东新区,联勤村洪桥队张家宅,4月:7,1
浦东新区,联勤村李家队北李家宅,"3月:21,29",2
浦东新区,联勤村李家队李家宅,"3月:23,25,30,31; 4月:2,3,4,5,7,8,9,11,12,13",14
浦东新区,联勤村李家宅,"3月:18,19,22,28; 4月:6",5
浦东新区,联勤村麦家队麦家宅,"3月:27,29; 4月:6,7,9,12",6
浦东新区,联勤村麦家队西麦家宅,4月:5,1
浦东新区,联勤村麦家宅,"3月:22,25,28,30,31; 4月:2,4,8,10,11",10
浦东新区,联勤村南新杨家湾,4月:3,1
浦东新区,联勤村太平队北王家宅,4月:12,1
浦东新区,联勤村杨莲路冯家宅,3月:19,1
浦东新区,联勤村张家队陈家宅,4月:3,1
浦东新区,联勤村张家队冯家宅,3月:27,1
浦东新区,联勤村张家队张家宅,"3月:23,27,28,29,30,31; 4月:2,4,5,6,7,9,10,13",14
浦东新区,联勤村张家宅,"4月:1,11",2
浦东新区,联勤村张家宅冯家队,3月:28,1
浦东新区,联勤村张家宅张家队,3月:25,1
浦东新区,莲溪二村,3月:22,1
浦东新区,莲溪路1099弄,"3月:20,21,22,23,25,27,30; 4月:1,4,5,6,7,9,12,13",15
浦东新区,莲溪路126弄,"3月:23,27,31; 4月:1,2,4,5,6,13",9
浦东新区,莲溪路1298号,"3月:29,30",2
浦东新区,莲溪路1299号,3月:27,1
浦东新区,莲溪路399弄,"4月:7,13",2
浦东新区,莲溪路430弄,"3月:29; 4月:8,9",3
浦东新区,莲溪路477弄,"3月:19,22,27; 4月:7,12",5
浦东新区,莲溪路550弄,"3月:31; 4月:4,7,13",4
浦东新区,莲溪路780弄,"3月:25,30; 4月:1,2,5,8,12",7
浦东新区,莲溪路99号,"4月:4,6",2
浦东新区,莲溪路99弄,"3月:31; 4月:7,13",3
浦东新区,莲园路100弄,"3月:20,23,29; 4月:2,5,9",6
浦东新区,莲园路150弄,"3月:30; 4月:5,6,7,8",5
浦东新区,莲园路151弄,4月:4,1
浦东新区,莲园路180弄,"3月:29,31; 4月:4,5,9",5
浦东新区,莲园路18弄,"3月:25; 4月:1,4,5,6,7,8",7
浦东新区,莲园路227弄,"4月:4,5,7",3
浦东新区,莲园路271号,4月:10,1
浦东新区,莲园路468弄,"3月:31; 4月:4,6,7,9,10",6
浦东新区,莲园路488号,"4月:2,6,7,9",4
浦东新区,莲园路488弄,3月:25,1
浦东新区,莲园路498号,4月:2,1
浦东新区,莲园路505弄,"4月:1,2,3,4,5,6,13",7
浦东新区,莲园路508号,"4月:4,5,7",3
浦东新区,莲园路508弄,"3月:27; 4月:6,13",3
浦东新区,莲园路518号,"4月:2,7",2
浦东新区,莲园路555弄,"4月:6,9,11,13",4
浦东新区,莲园路560弄,"3月:25,29; 4月:13",3
浦东新区,莲园路630弄,"4月:8,13",2
浦东新区,莲园路8弄,"3月:22,24,25,29; 4月:3,5,6,11",8
浦东新区,莲振路269号,"3月:20,25,30,31; 4月:1,2,3,4,5,6,7,8,9,11,12,13",16
浦东新区,莲振路298号,"3月:24,25,27,29,30; 4月:1",6
浦东新区,莲中路191弄,"4月:6,8",2
浦东新区,莲中路250弄,"4月:3,5,8",3
浦东新区,莲中路255弄,"4月:6,12,13",3
浦东新区,莲中路318弄,"3月:29; 4月:3,4,6,7,8,11,12",8
浦东新区,莲中路337弄,"3月:29,31; 4月:5,6,7,11,13",7
浦东新区,莲中路356弄,"4月:12,13",2
浦东新区,凉亭路91弄,3月:19,1
浦东新区,亮秀路180号,4月:7,1
浦东新区,亮秀路180弄,"4月:5,9,10",3
浦东新区,林德路502弄,"4月:4,7,8,9",4
浦东新区,林德路718弄,"3月:30,31; 4月:1,2,3,7,9,10,12,13",10
浦东新区,临家村周北队顾家宅,3月:30,1
浦东新区,临家村周南队周家宅,3月:30,1
浦东新区,林家湾,3月:25,1
浦东新区,临江村,3月:28,1
浦东新区,临江村陈家宅,4月:12,1
浦东新区,临江村丁家队丁家宅,"3月:31; 4月:1,6,9,11,12,13",7
浦东新区,临江村丁家宅,"3月:27,30; 4月:7",3
浦东新区,临江村临江队王家渡,"4月:4,6,7,10,12,13",6
浦东新区,临江村罗汉松,4月:8,1
浦东新区,临江村庞家队庞家宅,"3月:29; 4月:1,6,7,8,9,10,13",8
浦东新区,临江村庞家队庞信隆,"4月:1,9,13",3
浦东新区,临江村庞家宅,4月:12,1
浦东新区,临江村彭家宅,4月:13,1
浦东新区,临江村太保队,3月:28,1
浦东新区,临江村泰保队泰保堂,"3月:29,30,31; 4月:3,4,6,7,9,10,11,12,13",12
浦东新区,临江村太保堂队太保堂,3月:27,1
浦东新区,临江村唐家宅,"4月:1,4,7,12,13",5
浦东新区,临江村王家渡队王家渡,"4月:4,8,9,10,11,12,13",7
浦东新区,临江村王家渡队王家宅,3月:29,1
浦东新区,临江村王家队王家宅,4月:10,1
浦东新区,临江村王家宅,"4月:1,7",2
浦东新区,临江村王家宅队,4月:3,1
浦东新区,临江村王家宅队丁家宅,"4月:9,12",2
浦东新区,临江村王家宅队石河圈,"4月:8,9",2
浦东新区,临江村王家宅队王家宅,"4月:6,9,12,13",4
浦东新区,临江村西新队罗汉松,"3月:30,31; 4月:1,2,4,5,6,12",8
浦东新区,临江村西新队石河圈,"4月:2,6,10,12",4
浦东新区,临江村西新队小金家宅,"4月:1,6,9,10,12,13",6
浦东新区,临江村小陈家宅,4月:12,1
浦东新区,临江村小金家宅,3月:30,1
浦东新区,临江村益民队陈家宅,"4月:2,6,9,10,12",5
浦东新区,临江村益民队罗汉松,"3月:30; 4月:1,6,8,9,10,12,13",8
浦东新区,临江村益民队泰保堂,4月:6,1
浦东新区,临江村益民队小金家宅,"4月:12,13",2
浦东新区,临江村筠西队庞家宅,"3月:26,29,30; 4月:1,3,4,7,8,9,10,11,12,13",13
浦东新区,临江村筠西队庞信隆,4月:4,1
浦东新区,临江村张塘队塘湾宅,"4月:6,7,8,9,10,12,13",7
浦东新区,临江村张塘队张家宅,"4月:1,4,6,8,9,10,13",7
浦东新区,临江村周北队庞信隆,4月:10,1
浦东新区,临江村周北队周家宅,"3月:30; 4月:1,4,6,7,9,10,11,12,13",10
浦东新区,临江村周南队周家宅,"3月:30,31; 4月:1,9,10,11,13",7
浦东新区,林鸣路326弄,"4月:5,7,9",3
浦东新区,临浦村大高圈队大高圈,4月:9,1
浦东新区,林浦路1240号,"3月:30,31; 4月:2,13",4
浦东新区,林浦路142号工地生活区,4月:4,1
浦东新区,林浦路1789号,4月:13,1
浦东新区,林浦路417号,3月:26,1
浦东新区,林浦路临塘路交界口工地生活区,4月:13,1
浦东新区,临沂北路100弄,"3月:29,30; 4月:3,6,9",5
浦东新区,临沂北路150弄,"4月:3,4,7,8,11,12",6
浦东新区,临沂北路210弄,3月:28; 4月:8,2
浦东新区,临沂北路255弄,"3月:20,31; 4月:4,5,6,9",6
浦东新区,临沂路101弄,"3月:20,31; 4月:2,3,4,6,7,8,11,12,13",11
浦东新区,临沂路143号,4月:10,1
浦东新区,临沂路151弄,"4月:11,13",2
浦东新区,临沂路181弄,"3月:21; 4月:3,5,6,8,11,12,13",8
浦东新区,临沂路200号,4月:2,1
浦东新区,临沂路219号,3月:27,1
浦东新区,临沂路280弄,"3月:29,30; 4月:4,5,8,9,12,13",8
浦东新区,临沂路301弄,"3月:29,30; 4月:3,4,5,6,8,9,10,11,13",11
浦东新区,临沂路339弄,3月:25,1
浦东新区,临沂路381弄,"3月:25,29; 4月:3,4,6,8,9,10,11,13",10
浦东新区,临沂路450弄,3月:29,1
浦东新区,临沂路451弄,3月:27; 4月:6,2
浦东新区,临沂路61弄,4月:13,1
浦东新区,临沂路81弄,"3月:25,28,29,30,31; 4月:3,4,5,6,8,9,10,11,12,13",15
浦东新区,临沂路8弄,"3月:25; 4月:9,10,13",4
浦东新区,临沂路98弄,4月:2,1
浦东新区,临沂一村,3月:25,1
浦东新区,林艺村,3月:29; 4月:4,2
浦东新区,林悦路125弄,4月:12,1
浦东新区,林展路267弄,"3月:27,28,30; 4月:2,3,4,5,7,8,9,10,11,13",13
浦东新区,林展路278弄,"3月:30; 4月:2,3,6,7,8,9,10,13",9
浦东新区,林展路358号,3月:25,1
浦东新区,林展路411弄,"3月:25,27,30,31; 4月:1,3,4,5,7,9,10,11,12,13",14
浦东新区,林展路422弄,"3月:27; 4月:1,2,4,5,8,9,11,13",9
浦东新区,凌创路62号,4月:7,1
浦东新区,凌高路149弄,"4月:7,11,13",3
浦东新区,凌海路80号,"4月:11,13",2
浦东新区,凌河路155号,4月:12,1
浦东新区,凌河路188弄,"3月:27,29; 4月:1,3,4,5,6,7,8,9,10,11,12,13",14
浦东新区,凌河路200弄,"3月:30; 4月:3,7,11",4
浦东新区,凌河路354弄,"3月:23; 4月:1,5,6,7,8,9,10,11,12",10
浦东新区,凌河路38弄,"3月:28,29,30,31; 4月:1,3,5,6,7,8,9,10,11,12,13",15
浦东新区,凌河路420弄,"3月:25,27; 4月:2,4,5,6,7,8,10,11,12,13",12
浦东新区,凌河路618弄,"3月:25,26,28,29; 4月:3,4,5,6,7,9,11,12,13",13
浦东新区,凌河路777弄,"3月:28; 4月:2,4,7,10",5
浦东新区,凌环路179弄,"4月:3,7,8,9",4
浦东新区,凌环路51弄,"4月:7,8,11",3
浦东新区,凌空路55弄,"3月:28,29; 4月:4,6,8,11,12,13",8
浦东新区,铃兰路508弄,"4月:2,5,8,10",4
浦东新区,铃兰路688弄,"4月:6,13",2
浦东新区,铃兰路杞青路交界口工地生活区,4月:9,1
浦东新区,凌路村,4月:12,1
浦东新区,龄七路537号,3月:27,1
浦东新区,凌桥村仓房浜,"4月:7,8,11,12",4
浦东新区,凌桥村顾家桥,"4月:7,8",2
浦东新区,凌桥村顾家圩杨家宅,4月:3,1
浦东新区,凌桥村韩家角,"4月:3,8",2
浦东新区,凌桥村韩家角西,4月:9,1
浦东新区,凌桥村毛家浜西,4月:12,1
浦东新区,凌桥村三岔港秦家宅,4月:9,1
浦东新区,凌桥村赵家浜,4月:11,1
浦东新区,凌桥村赵家浜西,4月:12,1
浦东新区,凌桥新村,4月:7,1
浦东新区,灵山路1000弄,3月:29,1
浦东新区,灵山路1066弄,4月:8,1
浦东新区,灵山路1390弄,"3月:28,31; 4月:1,4,7,8,9,10",8
浦东新区,灵山路1396弄,"3月:27,29,30; 4月:3,6,7,9,10,12",9
浦东新区,灵山路1415弄,"3月:20,25,27,29,30,31; 4月:1,2,3,4,6,7,8,9,10,11,12,13",18
浦东新区,灵山路1671弄,"3月:27,28,29; 4月:1,3,4,5,6,8,10,12",11
浦东新区,灵山路1724弄,"3月:27; 4月:1,5,8,9,10,11,12",8
浦东新区,灵山路1726弄,3月:28; 4月:7,2
浦东新区,灵山路1799弄,"3月:29; 4月:1,2,3,5,7,8,9,10,12,13",11
浦东新区,灵山路1820号,3月:28,1
浦东新区,灵山路1840弄,"3月:27,28,29,30,31; 4月:1,2,3,4,5,7,8,9,11",14
浦东新区,灵山路2000弄,"3月:25; 4月:4,9,10,11,12",6
浦东新区,灵山路2011弄,"3月:27; 4月:4,5,7,9,10,11",7
浦东新区,灵山路600弄,"3月:28,29,30; 4月:1,4,6,7,9,10,11,12,13",12
浦东新区,灵山路701弄,"3月:28,30; 4月:3,9,12,13",6
浦东新区,灵山路708弄,"3月:27; 4月:1,3,4,13",5
浦东新区,灵山路730弄,3月:27; 4月:1,2
浦东新区,灵山路785弄,"3月:28; 4月:3,4,5,6,7,8,9,10,12",10
浦东新区,灵山路858弄,"4月:3,10",2
浦东新区,灵山路866弄,"3月:28; 4月:3,4,6,7",5
浦东新区,灵岩路56弄,"3月:25,27; 4月:4,6,7,11,12,13",8
浦东新区,灵岩路79弄,"3月:27,31; 4月:5,9,13",5
浦东新区,灵岩南路1065号,"3月:25,31; 4月:1,2,4,5,6,7,8,11,12",11
浦东新区,灵岩南路1138弄,3月:31,1
浦东新区,灵岩南路1141弄,4月:3,1
浦东新区,灵岩南路1180弄,"4月:4,7,11,13",4
浦东新区,灵岩南路1313号,"3月:30; 4月:2,4,6,7,10",6
浦东新区,灵岩南路1333号,"3月:26,29",2
浦东新区,灵岩南路1358号,3月:30,1
浦东新区,灵岩南路1399弄,3月:18,1
浦东新区,灵岩南路144号,"3月:25; 4月:5,6,11",4
浦东新区,灵岩南路156弄,"4月:6,7,9,12",4
浦东新区,灵岩南路196弄,4月:9,1
浦东新区,灵岩南路208弄,"3月:30; 4月:2,7",3
浦东新区,灵岩南路233弄,"4月:10,11,13",3
浦东新区,灵岩南路251号,"3月:27,31",2
浦东新区,灵岩南路305号,"4月:8,10",2
浦东新区,灵岩南路351弄,4月:13,1
浦东新区,灵岩南路380弄,4月:12,1
浦东新区,灵岩南路410弄,"3月:26; 4月:3,4,6,7,8,9,11,12",9
浦东新区,灵岩南路499弄,"3月:30; 4月:2,3,4,5,6,7,8,9,10,11,12,13",13
浦东新区,灵岩南路769弄,"3月:30; 4月:4,5,6,9,10,13",7
浦东新区,灵岩南路801弄,"3月:25,30; 4月:4,9,13",5
浦东新区,凌兆路127弄,"3月:21,22,25,26,31; 4月:4,5,6,7,9,11",11
浦东新区,凌兆路160弄,4月:13,1
浦东新区,凌兆路256弄,4月:7,1
浦东新区,凌兆路285弄,4月:5,1
浦东新区,凌兆路334弄,"4月:7,13",2
浦东新区,凌兆路373号,3月:25,1
浦东新区,凌兆路379弄,"3月:25,30; 4月:4,7,8,9,10,11,12,13",10
浦东新区,凌兆路396弄,"3月:25,31; 4月:2,6,13",5
浦东新区,凌兆路405弄,"4月:8,12",2
浦东新区,凌兆路500弄,"4月:1,4,9,11,13",5
浦东新区,凌兆路521弄,"4月:4,5,6,9,13",5
浦东新区,凌兆路530弄,"3月:29; 4月:1,5,9",4
浦东新区,凌兆路555弄,"3月:23,25,30; 4月:4,7,12",6
浦东新区,凌兆路586弄,"3月:30; 4月:2,3,4,5,7,8,11",8
浦东新区,凌兆路608弄,4月:12,1
浦东新区,凌兆路711弄,"4月:7,8,9,11,13",5
浦东新区,凌兆路726弄,"3月:25; 4月:7,12,13",4
浦东新区,凌兆路88弄,"4月:6,8",2
浦东新区,凌兆路99弄,"3月:19,25,30; 4月:3,4,8,9",7
浦东新区,柳埠路135弄,"3月:18,21,28,29,30; 4月:1,2,3,4,5,6,7,8,9,11,12,13",17
浦东新区,柳埠路142弄,"3月:25,28,30; 4月:1,4,5,6,9,10,12,13",11
浦东新区,柳埠路196弄,"3月:25; 4月:1,4,12",4
浦东新区,柳杉路12号,3月:18,1
浦东新区,柳杉路99弄,"3月:22,23,25; 4月:13",4
浦东新区,六里村,4月:7,1
浦东新区,六里新村,"3月:23,25; 4月:1",3
浦东新区,六团杜家宅,4月:7,1
浦东新区,六团潘家宅,4月:8,1
浦东新区,六团吴店村,4月:8,1
浦东新区,六团镇储店村张家宅,3月:25,1
浦东新区,六团周家宅,3月:28,1
浦东新区,陆万村,"3月:29,30; 4月:5,8,9,11,12,13",8
浦东新区,六灶果园村,"3月:25; 4月:3,4,7,8",5
浦东新区,六灶湾村,"4月:1,2,4,9,10",5
浦东新区,六灶湾勤俭村,4月:6,1
浦东新区,六灶镇果园村,"4月:6,9,10,11,12,13",6
浦东新区,龙东大道1号,4月:7,1
浦东新区,龙东大道2895弄,"3月:28,29; 4月:6,7,9,12,13",7
浦东新区,龙东大道3166号,"4月:8,11",2
浦东新区,龙东大道4028弄,"4月:6,7",2
浦东新区,龙东大道415弄,4月:7,1
浦东新区,龙东大道4288弄,"4月:1,9",2
浦东新区,龙东大道5401弄,"3月:31; 4月:4,7",3
